DEMO Traffic Flow Sunday 01 March 2020
Time	TcsNo	Approach	Volume
11/03/2020 17:35	8208	Approach  1 (det:  1-8)	191
11/03/2020 17:40	8208	Approach  1 (det:  1-8)	170
11/03/2020 17:45	8208	Approach  1 (det:  1-8)	166
11/03/2020 17:50	8208	Approach  1 (det:  1-8)	160
11/03/2020 17:55	8208	Approach  1 (det:  1-8)	160
11/03/2020 18:00	8208	Approach  1 (det:  1-8)	140
11/03/2020 18:05	8208	Approach  1 (det:  1-8)	136
11/03/2020 18:10	8208	Approach  1 (det:  1-8)	135
11/03/2020 18:15	8208	Approach  1 (det:  1-8)	137
11/03/2020 18:20	8208	Approach  1 (det:  1-8)	133
11/03/2020 18:25	8208	Approach  1 (det:  1-8)	146
11/03/2020 18:30	8208	Approach  1 (det:  1-8)	135
11/03/2020 18:35	8208	Approach  1 (det:  1-8)	95
11/03/2020 18:40	8208	Approach  1 (det:  1-8)	115
11/03/2020 18:45	8208	Approach  1 (det:  1-8)	99
11/03/2020 18:50	8208	Approach  1 (det:  1-8)	92
11/03/2020 18:55	8208	Approach  1 (det:  1-8)	101
11/03/2020 19:00	8208	Approach  1 (det:  1-8)	102
11/03/2020 19:05	8208	Approach  1 (det:  1-8)	105
11/03/2020 19:10	8208	Approach  1 (det:  1-8)	87
11/03/2020 19:15	8208	Approach  1 (det:  1-8)	87
11/03/2020 19:20	8208	Approach  1 (det:  1-8)	88
11/03/2020 19:25	8208	Approach  1 (det:  1-8)	78
11/03/2020 19:30	8208	Approach  1 (det:  1-8)	87
11/03/2020 19:35	8208	Approach  1 (det:  1-8)	85
11/03/2020 19:40	8208	Approach  1 (det:  1-8)	114
11/03/2020 19:45	8208	Approach  1 (det:  1-8)	77
11/03/2020 19:50	8208	Approach  1 (det:  1-8)	95
11/03/2020 19:55	8208	Approach  1 (det:  1-8)	91
11/03/2020 20:00	8208	Approach  1 (det:  1-8)	76
11/03/2020 20:05	8208	Approach  1 (det:  1-8)	91
11/03/2020 20:10	8208	Approach  1 (det:  1-8)	78
11/03/2020 20:15	8208	Approach  1 (det:  1-8)	82
11/03/2020 20:20	8208	Approach  1 (det:  1-8)	69
11/03/2020 20:25	8208	Approach  1 (det:  1-8)	82
11/03/2020 20:30	8208	Approach  1 (det:  1-8)	68
11/03/2020 20:35	8208	Approach  1 (det:  1-8)	91
11/03/2020 20:40	8208	Approach  1 (det:  1-8)	74
11/03/2020 20:45	8208	Approach  1 (det:  1-8)	78
11/03/2020 20:50	8208	Approach  1 (det:  1-8)	84
11/03/2020 20:55	8208	Approach  1 (det:  1-8)	63
11/03/2020 21:00	8208	Approach  1 (det:  1-8)	83
11/03/2020 21:05	8208	Approach  1 (det:  1-8)	80
11/03/2020 21:10	8208	Approach  1 (det:  1-8)	71
11/03/2020 21:15	8208	Approach  1 (det:  1-8)	86
11/03/2020 21:20	8208	Approach  1 (det:  1-8)	73
11/03/2020 21:25	8208	Approach  1 (det:  1-8)	86
11/03/2020 21:30	8208	Approach  1 (det:  1-8)	74
11/03/2020 21:35	8208	Approach  1 (det:  1-8)	48
11/03/2020 21:40	8208	Approach  1 (det:  1-8)	96
11/03/2020 21:45	8208	Approach  1 (det:  1-8)	77
11/03/2020 21:50	8208	Approach  1 (det:  1-8)	65
11/03/2020 21:55	8208	Approach  1 (det:  1-8)	62
11/03/2020 22:00	8208	Approach  1 (det:  1-8)	46
11/03/2020 22:05	8208	Approach  1 (det:  1-8)	49
11/03/2020 22:10	8208	Approach  1 (det:  1-8)	49
11/03/2020 22:15	8208	Approach  1 (det:  1-8)	64
11/03/2020 22:20	8208	Approach  1 (det:  1-8)	72
11/03/2020 22:25	8208	Approach  1 (det:  1-8)	53
11/03/2020 22:30	8208	Approach  1 (det:  1-8)	51
11/03/2020 22:35	8208	Approach  1 (det:  1-8)	43
11/03/2020 22:40	8208	Approach  1 (det:  1-8)	44
11/03/2020 22:45	8208	Approach  1 (det:  1-8)	47
11/03/2020 22:50	8208	Approach  1 (det:  1-8)	45
11/03/2020 22:55	8208	Approach  1 (det:  1-8)	41
11/03/2020 23:00	8208	Approach  1 (det:  1-8)	49
11/03/2020 23:05	8208	Approach  1 (det:  1-8)	29
11/03/2020 23:10	8208	Approach  1 (det:  1-8)	35
11/03/2020 23:15	8208	Approach  1 (det:  1-8)	36
11/03/2020 23:20	8208	Approach  1 (det:  1-8)	36
11/03/2020 23:25	8208	Approach  1 (det:  1-8)	34
11/03/2020 23:30	8208	Approach  1 (det:  1-8)	35
11/03/2020 23:35	8208	Approach  1 (det:  1-8)	30
11/03/2020 23:40	8208	Approach  1 (det:  1-8)	28
11/03/2020 23:45	8208	Approach  1 (det:  1-8)	20
11/03/2020 23:50	8208	Approach  1 (det:  1-8)	19
11/03/2020 23:55	8208	Approach  1 (det:  1-8)	26
12/03/2020 00:00	8208	Approach  1 (det:  1-8)	38
12/03/2020 00:05	8208	Approach  1 (det:  1-8)	25
12/03/2020 00:10	8208	Approach  1 (det:  1-8)	21
12/03/2020 00:15	8208	Approach  1 (det:  1-8)	31
12/03/2020 00:20	8208	Approach  1 (det:  1-8)	27
12/03/2020 00:25	8208	Approach  1 (det:  1-8)	26
12/03/2020 00:30	8208	Approach  1 (det:  1-8)	11
12/03/2020 00:35	8208	Approach  1 (det:  1-8)	21
12/03/2020 00:40	8208	Approach  1 (det:  1-8)	19
12/03/2020 00:45	8208	Approach  1 (det:  1-8)	13
12/03/2020 00:50	8208	Approach  1 (det:  1-8)	7
12/03/2020 00:55	8208	Approach  1 (det:  1-8)	13
12/03/2020 01:00	8208	Approach  1 (det:  1-8)	18
12/03/2020 01:05	8208	Approach  1 (det:  1-8)	19
12/03/2020 01:10	8208	Approach  1 (det:  1-8)	16
12/03/2020 01:15	8208	Approach  1 (det:  1-8)	13
12/03/2020 01:20	8208	Approach  1 (det:  1-8)	8
12/03/2020 01:25	8208	Approach  1 (det:  1-8)	12
12/03/2020 01:30	8208	Approach  1 (det:  1-8)	7
12/03/2020 01:35	8208	Approach  1 (det:  1-8)	7
12/03/2020 01:40	8208	Approach  1 (det:  1-8)	11
12/03/2020 01:45	8208	Approach  1 (det:  1-8)	10
12/03/2020 01:50	8208	Approach  1 (det:  1-8)	12
12/03/2020 01:55	8208	Approach  1 (det:  1-8)	13
12/03/2020 02:00	8208	Approach  1 (det:  1-8)	18
12/03/2020 02:05	8208	Approach  1 (det:  1-8)	7
12/03/2020 02:10	8208	Approach  1 (det:  1-8)	11
12/03/2020 02:15	8208	Approach  1 (det:  1-8)	7
12/03/2020 02:20	8208	Approach  1 (det:  1-8)	5
12/03/2020 02:25	8208	Approach  1 (det:  1-8)	5
12/03/2020 02:30	8208	Approach  1 (det:  1-8)	6
12/03/2020 02:35	8208	Approach  1 (det:  1-8)	6
12/03/2020 02:40	8208	Approach  1 (det:  1-8)	6
12/03/2020 02:45	8208	Approach  1 (det:  1-8)	6
12/03/2020 02:50	8208	Approach  1 (det:  1-8)	2
12/03/2020 02:55	8208	Approach  1 (det:  1-8)	5
12/03/2020 03:00	8208	Approach  1 (det:  1-8)	5
12/03/2020 03:05	8208	Approach  1 (det:  1-8)	5
12/03/2020 03:10	8208	Approach  1 (det:  1-8)	4
12/03/2020 03:15	8208	Approach  1 (det:  1-8)	6
12/03/2020 03:20	8208	Approach  1 (det:  1-8)	8
12/03/2020 03:25	8208	Approach  1 (det:  1-8)	9
12/03/2020 03:30	8208	Approach  1 (det:  1-8)	2
12/03/2020 03:35	8208	Approach  1 (det:  1-8)	10
12/03/2020 03:40	8208	Approach  1 (det:  1-8)	2
12/03/2020 03:45	8208	Approach  1 (det:  1-8)	7
12/03/2020 03:50	8208	Approach  1 (det:  1-8)	5
12/03/2020 03:55	8208	Approach  1 (det:  1-8)	8
12/03/2020 04:00	8208	Approach  1 (det:  1-8)	14
12/03/2020 04:05	8208	Approach  1 (det:  1-8)	6
12/03/2020 04:10	8208	Approach  1 (det:  1-8)	6
12/03/2020 04:15	8208	Approach  1 (det:  1-8)	6
12/03/2020 04:20	8208	Approach  1 (det:  1-8)	9
12/03/2020 04:25	8208	Approach  1 (det:  1-8)	22
12/03/2020 04:30	8208	Approach  1 (det:  1-8)	9
12/03/2020 04:35	8208	Approach  1 (det:  1-8)	5
12/03/2020 04:40	8208	Approach  1 (det:  1-8)	7
12/03/2020 04:45	8208	Approach  1 (det:  1-8)	11
12/03/2020 04:50	8208	Approach  1 (det:  1-8)	12
12/03/2020 04:55	8208	Approach  1 (det:  1-8)	16
12/03/2020 05:00	8208	Approach  1 (det:  1-8)	20
12/03/2020 05:05	8208	Approach  1 (det:  1-8)	20
12/03/2020 05:10	8208	Approach  1 (det:  1-8)	25
12/03/2020 05:15	8208	Approach  1 (det:  1-8)	21
12/03/2020 05:20	8208	Approach  1 (det:  1-8)	16
12/03/2020 05:25	8208	Approach  1 (det:  1-8)	32
12/03/2020 05:30	8208	Approach  1 (det:  1-8)	34
12/03/2020 05:35	8208	Approach  1 (det:  1-8)	29
12/03/2020 05:40	8208	Approach  1 (det:  1-8)	41
12/03/2020 05:45	8208	Approach  1 (det:  1-8)	37
12/03/2020 05:50	8208	Approach  1 (det:  1-8)	47
12/03/2020 05:55	8208	Approach  1 (det:  1-8)	60
12/03/2020 06:00	8208	Approach  1 (det:  1-8)	65
12/03/2020 06:05	8208	Approach  1 (det:  1-8)	67
12/03/2020 06:10	8208	Approach  1 (det:  1-8)	80
12/03/2020 06:15	8208	Approach  1 (det:  1-8)	122
12/03/2020 06:20	8208	Approach  1 (det:  1-8)	102
12/03/2020 06:25	8208	Approach  1 (det:  1-8)	112
12/03/2020 06:30	8208	Approach  1 (det:  1-8)	120
12/03/2020 06:35	8208	Approach  1 (det:  1-8)	133
12/03/2020 06:40	8208	Approach  1 (det:  1-8)	134
12/03/2020 06:45	8208	Approach  1 (det:  1-8)	156
12/03/2020 06:50	8208	Approach  1 (det:  1-8)	163
12/03/2020 06:55	8208	Approach  1 (det:  1-8)	154
12/03/2020 07:00	8208	Approach  1 (det:  1-8)	164
12/03/2020 07:05	8208	Approach  1 (det:  1-8)	177
12/03/2020 07:10	8208	Approach  1 (det:  1-8)	155
12/03/2020 07:15	8208	Approach  1 (det:  1-8)	162
12/03/2020 07:20	8208	Approach  1 (det:  1-8)	162
12/03/2020 07:25	8208	Approach  1 (det:  1-8)	165
12/03/2020 07:30	8208	Approach  1 (det:  1-8)	141
12/03/2020 07:35	8208	Approach  1 (det:  1-8)	154
12/03/2020 07:40	8208	Approach  1 (det:  1-8)	133
12/03/2020 07:45	8208	Approach  1 (det:  1-8)	168
12/03/2020 07:50	8208	Approach  1 (det:  1-8)	150
12/03/2020 07:55	8208	Approach  1 (det:  1-8)	162
12/03/2020 08:00	8208	Approach  1 (det:  1-8)	162
12/03/2020 08:05	8208	Approach  1 (det:  1-8)	148
12/03/2020 08:10	8208	Approach  1 (det:  1-8)	137
12/03/2020 08:15	8208	Approach  1 (det:  1-8)	149
12/03/2020 08:20	8208	Approach  1 (det:  1-8)	154
12/03/2020 08:25	8208	Approach  1 (det:  1-8)	134
12/03/2020 08:30	8208	Approach  1 (det:  1-8)	138
12/03/2020 08:35	8208	Approach  1 (det:  1-8)	147
12/03/2020 08:40	8208	Approach  1 (det:  1-8)	146
12/03/2020 08:45	8208	Approach  1 (det:  1-8)	142
12/03/2020 08:50	8208	Approach  1 (det:  1-8)	153
12/03/2020 08:55	8208	Approach  1 (det:  1-8)	140
12/03/2020 09:00	8208	Approach  1 (det:  1-8)	150
12/03/2020 09:05	8208	Approach  1 (det:  1-8)	126
12/03/2020 09:10	8208	Approach  1 (det:  1-8)	109
12/03/2020 09:15	8208	Approach  1 (det:  1-8)	148
12/03/2020 09:20	8208	Approach  1 (det:  1-8)	132
12/03/2020 09:25	8208	Approach  1 (det:  1-8)	141
12/03/2020 09:30	8208	Approach  1 (det:  1-8)	125
12/03/2020 09:35	8208	Approach  1 (det:  1-8)	118
12/03/2020 09:40	8208	Approach  1 (det:  1-8)	115
12/03/2020 09:45	8208	Approach  1 (det:  1-8)	128
12/03/2020 09:50	8208	Approach  1 (det:  1-8)	131
12/03/2020 09:55	8208	Approach  1 (det:  1-8)	138
12/03/2020 10:00	8208	Approach  1 (det:  1-8)	137
12/03/2020 10:05	8208	Approach  1 (det:  1-8)	134
12/03/2020 10:10	8208	Approach  1 (det:  1-8)	136
12/03/2020 10:15	8208	Approach  1 (det:  1-8)	120
12/03/2020 10:20	8208	Approach  1 (det:  1-8)	137
12/03/2020 10:25	8208	Approach  1 (det:  1-8)	125
12/03/2020 10:30	8208	Approach  1 (det:  1-8)	116
12/03/2020 10:35	8208	Approach  1 (det:  1-8)	148
12/03/2020 10:40	8208	Approach  1 (det:  1-8)	121
12/03/2020 10:45	8208	Approach  1 (det:  1-8)	135
12/03/2020 10:50	8208	Approach  1 (det:  1-8)	111
12/03/2020 10:55	8208	Approach  1 (det:  1-8)	114
12/03/2020 11:00	8208	Approach  1 (det:  1-8)	116
12/03/2020 11:05	8208	Approach  1 (det:  1-8)	112
12/03/2020 11:10	8208	Approach  1 (det:  1-8)	117
12/03/2020 11:15	8208	Approach  1 (det:  1-8)	114
12/03/2020 11:20	8208	Approach  1 (det:  1-8)	127
12/03/2020 11:25	8208	Approach  1 (det:  1-8)	124
12/03/2020 11:30	8208	Approach  1 (det:  1-8)	131
12/03/2020 11:35	8208	Approach  1 (det:  1-8)	161
12/03/2020 11:40	8208	Approach  1 (det:  1-8)	147
12/03/2020 11:45	8208	Approach  1 (det:  1-8)	124
12/03/2020 11:50	8208	Approach  1 (det:  1-8)	144
12/03/2020 11:55	8208	Approach  1 (det:  1-8)	126
12/03/2020 12:00	8208	Approach  1 (det:  1-8)	151
12/03/2020 12:05	8208	Approach  1 (det:  1-8)	176
12/03/2020 12:10	8208	Approach  1 (det:  1-8)	114
12/03/2020 12:15	8208	Approach  1 (det:  1-8)	132
12/03/2020 12:20	8208	Approach  1 (det:  1-8)	157
12/03/2020 12:25	8208	Approach  1 (det:  1-8)	151
12/03/2020 12:30	8208	Approach  1 (det:  1-8)	166
12/03/2020 12:35	8208	Approach  1 (det:  1-8)	132
12/03/2020 12:40	8208	Approach  1 (det:  1-8)	155
12/03/2020 12:45	8208	Approach  1 (det:  1-8)	143
12/03/2020 12:50	8208	Approach  1 (det:  1-8)	164
12/03/2020 12:55	8208	Approach  1 (det:  1-8)	109
12/03/2020 13:00	8208	Approach  1 (det:  1-8)	155
12/03/2020 13:05	8208	Approach  1 (det:  1-8)	149
12/03/2020 13:10	8208	Approach  1 (det:  1-8)	160
12/03/2020 13:15	8208	Approach  1 (det:  1-8)	184
12/03/2020 13:20	8208	Approach  1 (det:  1-8)	158
12/03/2020 13:25	8208	Approach  1 (det:  1-8)	155
12/03/2020 13:30	8208	Approach  1 (det:  1-8)	185
12/03/2020 13:35	8208	Approach  1 (det:  1-8)	114
12/03/2020 13:40	8208	Approach  1 (det:  1-8)	157
12/03/2020 13:45	8208	Approach  1 (det:  1-8)	147
12/03/2020 13:50	8208	Approach  1 (det:  1-8)	128
12/03/2020 13:55	8208	Approach  1 (det:  1-8)	132
12/03/2020 14:00	8208	Approach  1 (det:  1-8)	128
12/03/2020 14:05	8208	Approach  1 (det:  1-8)	130
12/03/2020 14:10	8208	Approach  1 (det:  1-8)	138
12/03/2020 14:15	8208	Approach  1 (det:  1-8)	145
12/03/2020 14:20	8208	Approach  1 (det:  1-8)	112
12/03/2020 14:25	8208	Approach  1 (det:  1-8)	123
12/03/2020 14:30	8208	Approach  1 (det:  1-8)	114
12/03/2020 14:35	8208	Approach  1 (det:  1-8)	128
12/03/2020 14:40	8208	Approach  1 (det:  1-8)	142
12/03/2020 14:45	8208	Approach  1 (det:  1-8)	163
12/03/2020 14:50	8208	Approach  1 (det:  1-8)	107
12/03/2020 14:55	8208	Approach  1 (det:  1-8)	121
12/03/2020 15:00	8208	Approach  1 (det:  1-8)	129
12/03/2020 15:05	8208	Approach  1 (det:  1-8)	101
12/03/2020 15:10	8208	Approach  1 (det:  1-8)	132
12/03/2020 15:15	8208	Approach  1 (det:  1-8)	135
12/03/2020 15:20	8208	Approach  1 (det:  1-8)	130
12/03/2020 15:25	8208	Approach  1 (det:  1-8)	106
12/03/2020 15:30	8208	Approach  1 (det:  1-8)	119
12/03/2020 15:35	8208	Approach  1 (det:  1-8)	108
12/03/2020 15:40	8208	Approach  1 (det:  1-8)	127
12/03/2020 15:45	8208	Approach  1 (det:  1-8)	121
12/03/2020 15:50	8208	Approach  1 (det:  1-8)	115
12/03/2020 15:55	8208	Approach  1 (det:  1-8)	117
12/03/2020 16:00	8208	Approach  1 (det:  1-8)	119
12/03/2020 16:05	8208	Approach  1 (det:  1-8)	130
12/03/2020 16:10	8208	Approach  1 (det:  1-8)	121
12/03/2020 16:15	8208	Approach  1 (det:  1-8)	114
12/03/2020 16:20	8208	Approach  1 (det:  1-8)	91
12/03/2020 16:25	8208	Approach  1 (det:  1-8)	145
12/03/2020 16:30	8208	Approach  1 (det:  1-8)	121
12/03/2020 16:35	8208	Approach  1 (det:  1-8)	132
12/03/2020 16:40	8208	Approach  1 (det:  1-8)	122
12/03/2020 16:45	8208	Approach  1 (det:  1-8)	141
12/03/2020 16:50	8208	Approach  1 (det:  1-8)	160
12/03/2020 16:55	8208	Approach  1 (det:  1-8)	183
12/03/2020 17:00	8208	Approach  1 (det:  1-8)	145
12/03/2020 17:05	8208	Approach  1 (det:  1-8)	148
12/03/2020 17:10	8208	Approach  1 (det:  1-8)	143
12/03/2020 17:15	8208	Approach  1 (det:  1-8)	151
12/03/2020 17:20	8208	Approach  1 (det:  1-8)	173
12/03/2020 17:25	8208	Approach  1 (det:  1-8)	168
12/03/2020 17:30	8208	Approach  1 (det:  1-8)	176
12/03/2020 17:35	8208	Approach  1 (det:  1-8)	187
12/03/2020 17:40	8208	Approach  1 (det:  1-8)	176
12/03/2020 17:45	8208	Approach  1 (det:  1-8)	116
12/03/2020 17:50	8208	Approach  1 (det:  1-8)	156
12/03/2020 17:55	8208	Approach  1 (det:  1-8)	138
12/03/2020 18:00	8208	Approach  1 (det:  1-8)	154
12/03/2020 18:05	8208	Approach  1 (det:  1-8)	123
12/03/2020 18:10	8208	Approach  1 (det:  1-8)	154
12/03/2020 18:15	8208	Approach  1 (det:  1-8)	124
12/03/2020 18:20	8208	Approach  1 (det:  1-8)	124
12/03/2020 18:25	8208	Approach  1 (det:  1-8)	127
12/03/2020 18:30	8208	Approach  1 (det:  1-8)	116
12/03/2020 18:35	8208	Approach  1 (det:  1-8)	105
12/03/2020 18:40	8208	Approach  1 (det:  1-8)	83
12/03/2020 18:45	8208	Approach  1 (det:  1-8)	114
12/03/2020 18:50	8208	Approach  1 (det:  1-8)	100
12/03/2020 18:55	8208	Approach  1 (det:  1-8)	85
12/03/2020 19:00	8208	Approach  1 (det:  1-8)	108
12/03/2020 19:05	8208	Approach  1 (det:  1-8)	96
12/03/2020 19:10	8208	Approach  1 (det:  1-8)	105
12/03/2020 19:15	8208	Approach  1 (det:  1-8)	81
12/03/2020 19:20	8208	Approach  1 (det:  1-8)	76
12/03/2020 19:25	8208	Approach  1 (det:  1-8)	86
12/03/2020 19:30	8208	Approach  1 (det:  1-8)	80
12/03/2020 19:35	8208	Approach  1 (det:  1-8)	86
12/03/2020 19:40	8208	Approach  1 (det:  1-8)	83
12/03/2020 19:45	8208	Approach  1 (det:  1-8)	99
12/03/2020 19:50	8208	Approach  1 (det:  1-8)	93
12/03/2020 19:55	8208	Approach  1 (det:  1-8)	73
12/03/2020 20:00	8208	Approach  1 (det:  1-8)	74
12/03/2020 20:05	8208	Approach  1 (det:  1-8)	71
12/03/2020 20:10	8208	Approach  1 (det:  1-8)	83
12/03/2020 20:15	8208	Approach  1 (det:  1-8)	94
12/03/2020 20:20	8208	Approach  1 (det:  1-8)	79
12/03/2020 20:25	8208	Approach  1 (det:  1-8)	75
12/03/2020 20:30	8208	Approach  1 (det:  1-8)	79
12/03/2020 20:35	8208	Approach  1 (det:  1-8)	79
12/03/2020 20:40	8208	Approach  1 (det:  1-8)	72
12/03/2020 20:45	8208	Approach  1 (det:  1-8)	68
12/03/2020 20:50	8208	Approach  1 (det:  1-8)	71
12/03/2020 20:55	8208	Approach  1 (det:  1-8)	75
12/03/2020 21:00	8208	Approach  1 (det:  1-8)	71
12/03/2020 21:05	8208	Approach  1 (det:  1-8)	93
12/03/2020 21:10	8208	Approach  1 (det:  1-8)	105
12/03/2020 21:15	8208	Approach  1 (det:  1-8)	61
12/03/2020 21:20	8208	Approach  1 (det:  1-8)	90
12/03/2020 21:25	8208	Approach  1 (det:  1-8)	75
12/03/2020 21:30	8208	Approach  1 (det:  1-8)	66
12/03/2020 21:35	8208	Approach  1 (det:  1-8)	78
12/03/2020 21:40	8208	Approach  1 (det:  1-8)	77
12/03/2020 21:45	8208	Approach  1 (det:  1-8)	71
12/03/2020 21:50	8208	Approach  1 (det:  1-8)	52
12/03/2020 21:55	8208	Approach  1 (det:  1-8)	63
12/03/2020 22:00	8208	Approach  1 (det:  1-8)	72
12/03/2020 22:05	8208	Approach  1 (det:  1-8)	71
12/03/2020 22:10	8208	Approach  1 (det:  1-8)	67
12/03/2020 22:15	8208	Approach  1 (det:  1-8)	66
12/03/2020 22:20	8208	Approach  1 (det:  1-8)	50
12/03/2020 22:25	8208	Approach  1 (det:  1-8)	50
12/03/2020 22:30	8208	Approach  1 (det:  1-8)	58
12/03/2020 22:35	8208	Approach  1 (det:  1-8)	49
12/03/2020 22:40	8208	Approach  1 (det:  1-8)	66
12/03/2020 22:45	8208	Approach  1 (det:  1-8)	43
12/03/2020 22:50	8208	Approach  1 (det:  1-8)	42
12/03/2020 22:55	8208	Approach  1 (det:  1-8)	47
12/03/2020 23:00	8208	Approach  1 (det:  1-8)	32
12/03/2020 23:05	8208	Approach  1 (det:  1-8)	36
12/03/2020 23:10	8208	Approach  1 (det:  1-8)	40
12/03/2020 23:15	8208	Approach  1 (det:  1-8)	42
12/03/2020 23:20	8208	Approach  1 (det:  1-8)	34
12/03/2020 23:25	8208	Approach  1 (det:  1-8)	57
12/03/2020 23:30	8208	Approach  1 (det:  1-8)	40
12/03/2020 23:35	8208	Approach  1 (det:  1-8)	36
12/03/2020 23:40	8208	Approach  1 (det:  1-8)	36
12/03/2020 23:45	8208	Approach  1 (det:  1-8)	31
12/03/2020 23:50	8208	Approach  1 (det:  1-8)	27
12/03/2020 23:55	8208	Approach  1 (det:  1-8)	24
13/03/2020 00:00	8208	Approach  1 (det:  1-8)	30
13/03/2020 00:05	8208	Approach  1 (det:  1-8)	26
13/03/2020 00:10	8208	Approach  1 (det:  1-8)	13
13/03/2020 00:15	8208	Approach  1 (det:  1-8)	26
13/03/2020 00:20	8208	Approach  1 (det:  1-8)	22
13/03/2020 00:25	8208	Approach  1 (det:  1-8)	15
13/03/2020 00:30	8208	Approach  1 (det:  1-8)	18
13/03/2020 00:35	8208	Approach  1 (det:  1-8)	21
13/03/2020 00:40	8208	Approach  1 (det:  1-8)	15
13/03/2020 00:45	8208	Approach  1 (det:  1-8)	19
13/03/2020 00:50	8208	Approach  1 (det:  1-8)	13
13/03/2020 00:55	8208	Approach  1 (det:  1-8)	13
13/03/2020 01:00	8208	Approach  1 (det:  1-8)	12
13/03/2020 01:05	8208	Approach  1 (det:  1-8)	15
13/03/2020 01:10	8208	Approach  1 (det:  1-8)	19
13/03/2020 01:15	8208	Approach  1 (det:  1-8)	15
13/03/2020 01:20	8208	Approach  1 (det:  1-8)	14
13/03/2020 01:25	8208	Approach  1 (det:  1-8)	21
13/03/2020 01:30	8208	Approach  1 (det:  1-8)	18
13/03/2020 01:35	8208	Approach  1 (det:  1-8)	38
13/03/2020 01:40	8208	Approach  1 (det:  1-8)	7
13/03/2020 01:45	8208	Approach  1 (det:  1-8)	18
13/03/2020 01:50	8208	Approach  1 (det:  1-8)	23
13/03/2020 01:55	8208	Approach  1 (det:  1-8)	48
13/03/2020 02:00	8208	Approach  1 (det:  1-8)	33
13/03/2020 02:05	8208	Approach  1 (det:  1-8)	6
13/03/2020 02:10	8208	Approach  1 (det:  1-8)	28
13/03/2020 02:15	8208	Approach  1 (det:  1-8)	80
13/03/2020 02:20	8208	Approach  1 (det:  1-8)	17
13/03/2020 02:25	8208	Approach  1 (det:  1-8)	19
13/03/2020 02:30	8208	Approach  1 (det:  1-8)	40
13/03/2020 02:35	8208	Approach  1 (det:  1-8)	7
13/03/2020 02:40	8208	Approach  1 (det:  1-8)	30
13/03/2020 02:45	8208	Approach  1 (det:  1-8)	77
13/03/2020 02:50	8208	Approach  1 (det:  1-8)	23
13/03/2020 02:55	8208	Approach  1 (det:  1-8)	55
13/03/2020 03:00	8208	Approach  1 (det:  1-8)	39
13/03/2020 03:05	8208	Approach  1 (det:  1-8)	63
13/03/2020 03:10	8208	Approach  1 (det:  1-8)	20
13/03/2020 03:15	8208	Approach  1 (det:  1-8)	19
13/03/2020 03:20	8208	Approach  1 (det:  1-8)	7
13/03/2020 03:25	8208	Approach  1 (det:  1-8)	14
13/03/2020 03:30	8208	Approach  1 (det:  1-8)	9
13/03/2020 03:35	8208	Approach  1 (det:  1-8)	17
13/03/2020 03:40	8208	Approach  1 (det:  1-8)	42
13/03/2020 03:45	8208	Approach  1 (det:  1-8)	2
13/03/2020 03:50	8208	Approach  1 (det:  1-8)	12
13/03/2020 03:55	8208	Approach  1 (det:  1-8)	7
13/03/2020 04:00	8208	Approach  1 (det:  1-8)	7
13/03/2020 04:05	8208	Approach  1 (det:  1-8)	6
13/03/2020 04:10	8208	Approach  1 (det:  1-8)	12
13/03/2020 04:15	8208	Approach  1 (det:  1-8)	5
13/03/2020 04:20	8208	Approach  1 (det:  1-8)	11
13/03/2020 04:25	8208	Approach  1 (det:  1-8)	13
13/03/2020 04:30	8208	Approach  1 (det:  1-8)	7
13/03/2020 04:35	8208	Approach  1 (det:  1-8)	25
13/03/2020 04:40	8208	Approach  1 (det:  1-8)	15
13/03/2020 04:45	8208	Approach  1 (det:  1-8)	30
13/03/2020 04:50	8208	Approach  1 (det:  1-8)	20
13/03/2020 04:55	8208	Approach  1 (det:  1-8)	19
13/03/2020 05:00	8208	Approach  1 (det:  1-8)	27
13/03/2020 05:05	8208	Approach  1 (det:  1-8)	24
13/03/2020 05:10	8208	Approach  1 (det:  1-8)	30
13/03/2020 05:15	8208	Approach  1 (det:  1-8)	16
13/03/2020 05:20	8208	Approach  1 (det:  1-8)	23
13/03/2020 05:25	8208	Approach  1 (det:  1-8)	32
13/03/2020 05:30	8208	Approach  1 (det:  1-8)	30
13/03/2020 05:35	8208	Approach  1 (det:  1-8)	29
13/03/2020 05:40	8208	Approach  1 (det:  1-8)	22
13/03/2020 05:45	8208	Approach  1 (det:  1-8)	36
13/03/2020 05:50	8208	Approach  1 (det:  1-8)	40
13/03/2020 05:55	8208	Approach  1 (det:  1-8)	59
13/03/2020 06:00	8208	Approach  1 (det:  1-8)	67
13/03/2020 06:05	8208	Approach  1 (det:  1-8)	65
13/03/2020 06:10	8208	Approach  1 (det:  1-8)	66
13/03/2020 06:15	8208	Approach  1 (det:  1-8)	119
13/03/2020 06:20	8208	Approach  1 (det:  1-8)	110
13/03/2020 06:25	8208	Approach  1 (det:  1-8)	106
13/03/2020 06:30	8208	Approach  1 (det:  1-8)	148
13/03/2020 06:35	8208	Approach  1 (det:  1-8)	156
13/03/2020 06:40	8208	Approach  1 (det:  1-8)	162
13/03/2020 06:45	8208	Approach  1 (det:  1-8)	175
13/03/2020 06:50	8208	Approach  1 (det:  1-8)	171
13/03/2020 06:55	8208	Approach  1 (det:  1-8)	175
13/03/2020 07:00	8208	Approach  1 (det:  1-8)	159
